	HC18_FB_2_ZT10	HC18_FB_2_ZT12	HC18_FB_2_ZT14	HC18_FB_2_ZT16	HC18_FB_2_ZT18	HC18_FB_2_ZT2	HC18_FB_2_ZT20	HC18_FB_2_ZT22	HC18_FB_2_ZT24	HC18_FB_2_ZT4	HC18_FB_2_ZT6	HC18_FB_2_ZT8	HC18_FB_ZT10	HC18_FB_ZT12	HC18_FB_ZT14	HC18_FB_ZT16	HC18_FB_ZT18	HC18_FB_ZT2	HC18_FB_ZT20	HC18_FB_ZT22	HC18_FB_ZT24	HC18_FB_ZT4	HC18_FB_ZT6	HC18_FB_ZT8
FBgn0052479	199.5838	231.6292	502.00029	672.0000005	276.99951	304.5695	480.0002	367.0002	457.6988	434.0004	152.99973	342.2284	497.5252	2430.64755	797.9996	2572.0157	1868.9973	528.99986	528.99986	769.9999	515.0004	671.9999	352.9997	765.0001
FBgn0052483	5	77	0	4	1	0	1	0	1	2	2	0	63	31	1	55.2803	13	3	3	248	5	163	117	140
FBgn0052484	125	123	128	387	263	251	228	311	292	365	169	176	263	382	178	444	400	187	187	226	132	281	130	287
FBgn0052485	64	83	93	223	170	161	148	191	164	220	76	76	170	501	173	508	425	270	270	383	159	335	151	345
FBgn0052487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0052488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0052495	263.49997	379.4994601	340.00044	800.5002	509.50012	621.5001663	530.4997	639.5007	477.000654	780.00088	288.00001	333.49971	565.00016	890.4996	503.0009566	1270.5005	1163.0004	563.9994	563.9994	644.9998	252.00033	744.00075	445.00067	1036.4997
FBgn0052499	10	36	31	28	14	42	23	30	20	25	17	19	51	173	143	281	292	141	141	214	94	204	159	165
FBgn0052506	0	3.82132	2	2	3	3	2	1	6	4	1.2792	1	3	21.0625	3.55425	10.5701	9.10462	8.51447	8.51447	5	6.39125	5.69768	1	6.28057
FBgn0052507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
FBgn0052512	331.0246	662.5726	498.8212	728.9923	376.3138	560.905	336.6633	347.8085	382.7596	615.6404	247.939	483.70357	962.005107	3341.9433	804.171	2212.0226	1724.891	857.8505	857.8505	841.2056	550.32696	1580.8336	873.7475	1216.001034
FBgn0052521	1256.000331	1725.99963	1439.004381	2423.99741	2057.995075	2793.0005	2199.998875	2355.99679	2108.00286	3508.000602	1330.999827	1343.003248	2617.0028	3500.9932	1045.99984	3790.0019	3127.998709	1937.0002	1937.0002	2274.00016	1230.0003	2702.00182	1943.999507	2311.998171
FBgn0052523	0	0	0	0	0	0	0	0	1	1	1	0	0	2	0	0	0	0	0	0	63	0	0	0
FBgn0052528	363.0003	475.9997	499	1031	626.99953	727	665	756.00035	668	822	353	419	780	1636.0043	666	1934.995	1762.99923	973.0000239	973.0000239	1007.0001	524.9997789	1030.00015	671.0001394	1098.00051
FBgn0052529	220.8113632	339.7765403	305.8204476	566.6820898	336.7251584	420.4224579	451.0113013	466.752305	412.999629	529.734695	197.6158675	229.2190044	452.8621	1490.1087	443.9838	1444.138867	1261.1632	665.5109	665.5109	805.6767	395.7704	704.731022	385.9997776	701.9998
FBgn0052532	0	0	0	0	0	0	0	0	0	0	0	0	1	1.00032	0	1.00391	0	0	0	0	0	0	0	0
FBgn0052533	68	81	108	275	141.0004	153	143.0004	233.0005	140	180	78	89	169	195	118	199.9998	190.0004	84.00000542	84.00000542	86	71.99998	112	76	166.0004
FBgn0052536	33.2435	44.2761	49.2844	93.2228	71.8982	70.8292	52.6479	58.8793	71.207	80.4029	34.9593	57.0824	63.2868	59.8282	42.4563	107.598	126.452	19.3647	19.3647	37.7749	18.9412	48.3777	51	85.8956
FBgn0052537	39.75647	80.7239	55.71559	206.7772	90.1018	96.1707143	88.3521	117.1207	92.793	116.5971	49.0407	42.9177	99.7132	152.172	142.5437	259.4018	230.5481	64.63530038	64.63530038	89.2251	50.0588	111.622	56	203.1049
FBgn0052544	9.28934	16.56331	13.3885	36.7042	10.5451	11.5145	15.2111	12.3008	20.70928	19.8783	8.66483	7.37985	27.6115	76.98677	29.6842	61.00865	53.2427321	45.1837	45.1837	33.579	44.88334	17.59671	10.3479	23.64820109
FBgn0052547	5	2	5	6	5	6	4	5	10	3	4	3	10	13	7	14	12	10.0785	10.0785	14	12	7	1	5
FBgn0052548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0052549	2741.9984	4488.99754	3568.9961	6697.997	4302.001	5903.9959	3767.0024	5034.00266	4524.9987	7111.0068	3222.0045	3037.002	4932.9983	12386.0037	3856.9992	14534.99829	11284.999	6434.9947	6434.9947	6289.00019	3064.9993	8504.004	6545.0043	7519.005
FBgn0052551	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	3	3
FBgn0052554	6	3	10	16	10	14	18	23	17	18	6	9	23	35	11	26	20	16	16	20	20	11	14	24
FBgn0052557	0	0	1	0	1	0	0	0	0	0	0	1	0	101	0	0	0	0	0	1	31	0	0	0
FBgn0052563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
FBgn0052564	0	1	2	0	7	1	1	2	1	7	2	1	4	1	1	11	6	2	2	4	1	4	2	4
FBgn0052568	2	1	3	3	5	5	1	5	3	4	5	2	1	19.99997	5	13	10	15	15	8	9	5	3	0
FBgn0052569	0	0	1	0	0	0	2	0	2	0	0	1	0	1	1	2	0	3	3	1	0	1	0	0
FBgn0052570	0	1	1	0	1	1	0	0	0	0	1	1	2	1	0	2	1	1	1	0	0	1	2	2
FBgn0052571	0	0	0	1	1	0	0	0	0	2	0	0	1	3	0	1	1	1	1	3	0	3	1	1
FBgn0052572	2	12.0817	6.01525	9.04087	6.06717	2.00436	2.00619	4.02915	7.11926	5.02055	1	1.0097	6.01953	36.6427	16.2584	32.4919	26.3516	20.4389	20.4389	24.6531	13.1023	20.2138	9.15696	18.0496
FBgn0052573	423.6163	511.6446	550.4479	936.8388	782.0363	1032.5924	859.6091	927.8681	743.5276	1163.016	443.6545	481.3415	606.9096	592.153	327.159	806.598	1024.752	372.423	372.423	450.674	156.9566	662.6286	550.0798	775.9918
FBgn0052574	1	1	1	5	2	1	1	2	0	3	0	0	0	5	2	7	7	5	5	0	1	3	0	1
FBgn0052576	151.3925	206.7194	172.3436	444.0742	310.3586	398.6547	281.283	334.4935	325.6703	568.399	193.7655	211.4603	340.8069	843.609	231.6573	820.184	571.603	537.87	537.87	633.119	327.8538	478.6347	394.2861	372.6645
FBgn0052579	70	84	70	202.9995	148.0004	142.9996	150	193.99962	177.0001	210.9998	76	110	176	485.9999	133	540	392.0001	382.0003	382.0003	399	208.000435	256.0004	145	191.0003
FBgn0052580	1	0	1	1	1	2	0	1	1	5	1	0	5	4	1	4	4	17	17	7	0	5	0	4
FBgn0052581	2.39189	0	0	0	0	0	0	2.36461	2.39254	2.23427	0	2.26498	0	0	0	2.00206	0	1.93652	1.93652	0	2.02593	0	2.29355	0
FBgn0052588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0052590	11	5	16	33	18	14	20	22	19	27	10	9	21	56	20	67	63	39	39	47	28	31	23	33
FBgn0052591	0	0	0	1	1	0	1	0	1	0	0	1	0	1	0	0	1	3	3	4	3	2	1	1
FBgn0052594	96	174.9999	182.99979	270.9998	149	224	172.9996	209.0004	200.9999	296.0002	124.00003	147	295.9995	1008.0003	308.9997	880.9997	680.9998	558.9995	558.9995	510.0001	230.0005	485.99975	272.0001	477.0007
FBgn0052598	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0052600	2	2	1	4	1	5	6	2	7	1	0	1	9	31	7	17	21	14	14	12	30	4	0	10
FBgn0052601	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0052602	20	28	0	2	0	3	3	1	22	0	0	1	234	49	2	13	3	2	2	0	5	2	0	0
FBgn0052603	0	1	1	1	1	2	0	1	0	0	0	0	2	3	1	1	4	2	2	1	0	2	3	5
FBgn0052625	7	0	3	56	7	2	22	17	14	5	7	4	41	53	31	64	7	20	20	2	46	4	0	12
FBgn0052626	1464.00038	2012.999801	2063.000027	4133.9989	3145.998155	3367.997013	3454.996642	3886.99881	3624.00336	4625.996541	2220.99876	1784.000188	3219.002764	8256.008646	2197.000058	8012.9964	8358.989685	5420.0013	5420.0013	7316.00305	2696.9961	6024.99892	4474.00147	4781.997838
FBgn0052631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0052633	0	22.00002	0	44	0	0	0	0	0	0	0	0	82	13	0	44	27	0	0	108	1	26.99997	23	69
FBgn0052638	181	470	492	708	383	381	363	319	350	487	193	208	493	2202	1384	3514	2335	1032	1032	1072	442	1251	628	1238
FBgn0052639	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1
FBgn0052640	36	67.3636	34.6316	82.8571	87.6923	140.308	48.2353	77.4545	70.3043	77.913	33.2	39.1579	84.875	211.079	48.6111	244.632	171.27	141.931	141.931	167.371	59.8889	89.4091	57.6552	114.187
FBgn0052641	36	46.6364	59.3684	91.1429	64.3077	51.6923	115.765	64.5455	76.6957	146.087	49.8	53.8421	109.125	405.921	76.3889	336.368	243.73	250.069	250.069	236.629	136.111	191.591	151.345	88.8125
FBgn0052642	356	186.9995	0	26	0	0	0	0	117	0	33	0	411	2	1	0	1	0	0	0	2	4	0	1
FBgn0052643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0052644	3	157	0	0	0	0	0	0	52	0	1	0	16	0	0	0	0	0	0	0	0	1	0	0
FBgn0052645	14	20	28	49	32	44	42	35	49	42	14	12	38	77	36	85	95	59	59	71	41	53	44	48
FBgn0052647	221.8419	209.27591	455.64149	692.7492	463.63342	604.8513	824.74313	686.9464	531.8235	649.454	198.4451	209.7405	570.73309	1837.7715	128.555	1304.0634	1036.9253	1301.0657	1301.0657	1255.3408	480.991	488.9306	440.1016	435.205713
FBgn0052649	137	188	170	405	265	270	266	340	263	350	146	166	291	422	201	510	441	293	293	321	168	346	207	363
FBgn0052650	1	0	0	5	0	0	3	1	0	0	1	0	1	0	1	2	2	0	0	1	0	0	0	2
FBgn0052651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0052654	529.9996	466.00051	506.00003	1566.99833	669.00047	717	698.99951	933.0003	759.0005038	1112.9999	515.9994	649.00018	836.999766	2895.262697	829.99933	2512.15612	1778.995	1106.05948	1106.05948	1350.998	851.0003	1125.99954	670.9999	975.00002
FBgn0052655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0052656	1119	1282	2726	2784	4682	4044	6349	5301	293	11239	2656	1400	2015	5736	3818	18985	7161	12057	12057	8360	1634	7246	1424	11995
FBgn0052666	448.0004	644	799	1460	883.9994	1144	1014	1110	849	1274	481.9996	518.9996	1046	2247.999	498.0005	2175.004	1978.003	1566	1566	1892.003	832.999	1187	820	929
FBgn0052667	601	788	745	1308	1191	1493	1246	1415	1006	1868	715	774	1340	1148	376	1543	1579	889	889	958	392	1094	1065	1073
FBgn0052668	2	2	1	4	2	6	1	3	2	3	2	2	0	8	2	4	4	3	3	2	1	1	4	6
FBgn0052669	53.1093	57.2632	59.4192	138.305	116.21	111.561	98.5537	97.1259	97.1861	273.369	37.8005	49.052	154.498	317.891	95.3938	551.609	239.738	261.922	261.922	389.862	81.0707	212.577	91.3171	309.864
FBgn0052670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FBgn0052671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0
FBgn0052672	2025.0035	3361.0034	3521.0006	6240.9972	3634.9981	4575.9948	4806.9954	3879.9987	3914.9976	5640.003	1962.9992	2234.0006	4369.0012	18165.009	4785.0086	19528.02	13383.0281	10043.0027	10043.0027	11344.0065	4423.9933	6802.0014	5178.9951	5892.9974
FBgn0052673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0052675	460.9998	448.0003	530.9992	1275.0006	706.0001	919.0001	748.9999	859.0002	741	1344.9996	505.0005	565.9998	861.9995	1789.001	720.0004	1951.9995	1472.9998	887.0001	887.0001	1023.0003	516.9999	1021.9993	670	1039.9999
FBgn0052676	359.3956	484.5661	447.9912	1360.5608	583.1131	646.1912	705.0736	785.4331	705.7221	729.3372	326.31405	386.3796	830.8637	2028.4002	913.1273	2670.152	2066.052	1277.882	1277.882	1294.2931	690.2985	1076.1923	533.8237	1046.9349
FBgn0052677	1.9999997	2.0000032	4.000002	14.0117	4.000004	4	6	9	6.005208	8.000001	1	4	8.00000028	32	13	25.999999	20.036021	13.0405	13.0405	12	39	6.999997	4.00587	15.00374
FBgn0052679	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
FBgn0052681	32	50	41	70	26	59	42	32	30	70	30	21	56	125	24	134	130	57	57	74	33	62	46	43
FBgn0052683	1	2	0	3	0	3	4	1	2	0	0	0	3	6	6	4	6	2	2	3	12	4	1	2
FBgn0052685	233.0002	289.9996	244.9996	799.0002	312.9999	398.9998085	367.9995	503.0005	417	481.0005	233.0005	284.9999	595.9999934	1452.998	445.9996461	1259.998	994.000388	759.9999	759.9999	728.00043	546.0004	605.0001	451.0005048	657.999792
FBgn0052686	13	34	24	35	25.00000002	31	18	11	22	41.9999987	7	22.00000001	28.00000004	80	16	80	77	37	37	49.00000008	18	58	14	33.00002364
FBgn0052687	1107.00384	2147.00384	1844.0015	3835.003	2321.9953	2251.9992	2189.9992	2032.9977	1785.9953	2983.996	1121.9953	1261.9953	2072.9977	4990.0022	2029.0015	6863.9952	5799.9969	2624.0007	2624.0007	3065.9969	1206.003	3179.0007	2124.0045	2715.0015
FBgn0052693	0	2	1	2	0	2	1	1	2	1	0	0	0	3	2	1	1	2	2	0	0	2	0	0
FBgn0052694	25.00003164	56.00002	68.0000639	116.00005	72.00005069	105.9999865	93.99988	76.00002822	90.00003504	130.99998	41.99996172	53.00002798	132.0000527	617.0009	83.99998	388.9996	302.9996	234.0004252	234.0004252	187.0002894	150.0000026	331.0002535	185.9996037	299.0000301
FBgn0052695	549	861	673	1387	1254	1525	1285.999	1396.999	1209.001	1893	710	630	1096	2371.0047	795	3546.996	2716.998	1903.999	1903.999	2400.997574	813.0000285	1665.999	1339.999	1399
FBgn0052698	149.9998	216.9996	155.0001	255.9996	212.9998	358.9998	242.9996	315.0001	307.9996	541.99997	192.0003	221.0001	274.9997	769.00052	150.0001	646.9993	493.00022	441.9998	441.9998	645.0006	239.00004	501.9994	351.9996	470
FBgn0052699	179	159	148	561	181	237	232	311	283	319	150	252	355	1371	438	1207	762	547	547	705	456	484	305	516
FBgn0052702	812	997	1127	1810	1525	1630	1571	1696	1794	1700	787	1028	1353	3742	1066	2916	3415	2143	2143	2837	1167	2360	1440	1602
FBgn0052703	0	0	0	0	0	1	1	1	0	0	0	0	0	2	1	0	5	2	2	1	0	0	0	1
FBgn0052704	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	4	1	0	0
FBgn0052706	3.01334	0	0	4.29646	8.93357	0	8.94555	0	0	17.6527	7	3.01334	5.74567	16.9091	9.16006	16.5711	24.7798	9.05629	9.05629	5.84218	8.47197	8.51662	0	3.16875
FBgn0052707	44	33.999975	35.999965	169	76.00001304	77	85.9999654	121	79	81	52	62.99999969	99.00000316	220.9997	74.000043	237	132.00048	106	106	117.999787	115.000193	90.00001	55.999988	92.0000388
FBgn0052708	22	22	23	95	57	78	72	89	68	93	49	50	70	116	31	110	82	91	91	84	76	69	31.9117	58
FBgn0052712	0	0	0	0	0	0	0	1	0	1	1	1	0	1	2	0	4	2	2	0	1	2	0	0
FBgn0052713	1.71377	0	3.36614	2.59425	0	0	0	3.1655	0	5.15006	1	1.27821	1.96129	2.58329	2.90967	2.8672	1.97632	1.6446	1.6446	1.95579	2.41322	1.96041	0	3.09775
FBgn0052718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0052719	1	0	0	0	1	0	1	1	1	0	1	1	6	5	0	1	1	0	0	0	1	0	0	0
FBgn0052720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0052726	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0	1	0
FBgn0052732	95.4897	114.51	95.345	403.325	138.529	155.399	206.996	224.792	208.529	219.424	107.102	134.748	281.908	544.099	216.71	646.538	434.333	311.926	311.926	320.577	281.322	241.316	144.006	275.209
FBgn0052736	26	38.50003	34.99998	90.5	48	61.49999	56.5	57.50001	65.49996	80.5	41.00003	35.5	68.5	110	50.5	133.4996	90.5	79	79	75	56	91	49.49996	69.00003
FBgn0052750	2	14	10	30	19	22	20	27	7	31	11	7	54	117	32	116	62	102	102	80	38	150	42	88
FBgn0052751	0	14.18206	0	0	0	0	0	0	1.09867	0	0	0	126.7159	0	1.1713	9.70457147	1.02701	1.08462	1.08462	20.6173	1.11999	85.2938	57.5596	31.0324
FBgn0052755	0	0	0	1	0	2	0	1	1	3	1	1	0	0	0	2	4	0	0	4	1	1	4	2
FBgn0052756	14.32166	21.4299	18.67	83.57259	34.98259	47.91169	37.9432	57.72747	42.95277	39.0743	14.77759	35.8914	56.43567	167.5504	73.9661	187.4754	92.6879	102.75019	102.75019	90.9291	100.8991	67.3786	35.8933	35.6923
FBgn0052758	182.00025	216	197.9998	615	251.0001	310.9995	301.0004	369.9997	275.9996	396.0003	167.0001	225	423.0003	1239	361.0005	1161	777	498	498	567.001	399.9997	456.0004	289.0005	516.9993
FBgn0052762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0052767	93.00002165	73.00000008	100.0443608	381.0817343	72.99993	99.00000001	150.9999801	127.000057	126.0898	132.03436	60.000034	115.99996	258.9996005	1061.2554	212.0632101	839.08196	408.9997	219.0702001	219.0702001	286.0383697	266.1838279	173.9995523	129.0840176	221.0625378
FBgn0052772	80	72.0001	83.0001	196.9999909	75.00004	106	140	129.0001	114.99993	157.00001	61.00000901	100.00002	210.9997	568.0003	141	570.9991	296.0002	220.0003	220.0003	244	168.0003451	183	141	209
FBgn0052774	1	0	0	0	0	6	0	0	66.99999	0	2	0	11	6	1	0	0	1	1	2	2	0	0	0
FBgn0052783	0	0	0	0	0	0	0	14.123	1.51E-08	0	0	0	12.3904	15.296	0	15.3803	0	43.8814	43.8814	0	0	0	0	0
FBgn0052786	0	0	0	20.9095	9.94709	13.5081	24.3452	0	13.4326	9.39517	0	3.92921	23.7963	71.0035	29.8733	36.6968	19.172	29.1326	29.1326	29.7885	21.1424	13.032	2.73839	19.7624
FBgn0052791	4	4	1	21.99998	4.000002	7	3	11	10	11	5	4	20	60	16.00005	40	15.00005	23.99997	23.99997	21.99999	28.00001	10	3	12
FBgn0052792	0	0	0	1.29945	0	0	0	1.26708	0	1.26385	1.23477	0	0	0	1.21996	0	0	0	0	0	2.501	0	1.26513	1.28143
FBgn0052793	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	1	0	1	1	0	0	0	0	4
FBgn0052797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
FBgn0052801	2	6	4	10	12	9	11	13	8	14	5	4	9	14	10	17	20	8	8	14	6	12	8	9
FBgn0052803	55	58.00004	60	138.9998	86	105.0001	92	117	92	115	69	70	127.0005	246	89	283	199.0003	150	150	176.0005	94	138	96	133
FBgn0052806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0052808	13	17	17	29	23	27	36	39	28	39	5	15	22	24	10	43	53	21	21	27	12	45	17	41
FBgn0052811	0	0	2	1	0	0	0	0	0	0	0	0	0	2	0	2	1	3	3	4	0	2	0	2
FBgn0052813	41.00000086	73.99996028	55.00004499	165	95.00002	105.99992	107.0000227	137.9999817	99.99995	154.0000027	46	63.0000009	139.0000341	258.0004215	101.9999849	419.9997907	311.0004037	231.0002034	231.0002034	220.0002842	122	188.999913	156.000102	236.000026
FBgn0052814	4	1.16989	0	8.4324	1.15319	0	0	6	2.4702	3	0	2	4	22.9351	5.5367	11.2405	0	2.11191	2.11191	7.14619	10.2807	5.35855	0	2
FBgn0052815	10.0368	8	4	24.1505	15.1182	17.0664	10.0653	22.1482	27.0388	25.0392	17.16212	9.05008	24.3019	72.9058	23.0463	56.6137	43.5414	44.6262	44.6262	40.6313	46.3906	43.1804	21.1536	30.49362
FBgn0052816	13.99998	3	2	15.00003556	4	7	8	6	14	5	3.000001757	4	25.99999835	93.00000005	31	57.00004708	36.99996955	26.99996933	26.99996933	26.00001053	27.99999	20.00003	13.99998	40
FBgn0052817	6.906853	10.97396	0	19.47015	9.22473	14.83762	7.37472	13.94717	11.49193	34.88895	16.55854	4.6434	21.52177	37.9301	6.82676	31.312458	16.74911	18.6765	18.6765	34.0118	13.233377	23.1377	16.793748	24.9405
FBgn0052819	0	0	0	4.37814	0	0.5	0	0	1.5	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0.110698
FBgn0052820	0	0	2	1.62185	0	0.5	0	0	1.5	0	0	0	0	2	0	3.69335	3.82586	0	0	0	0	0	0	5.889298
FBgn0052823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.426986	0	0	0	0	0	0	0	0	0
FBgn0052829	0	3	0	3	0	0	1	1	0	3	0	2	1	1	2	2	1	7	7	3	5	1	0	1
FBgn0052831	47.99996	41.99997	39	199.99979	55	43.00001572	76.99998	103.0001	80	83	35	44	126	156.0001	92.99996	221.9997	116	87	87	74.0000302	73.00000003	91	37.00001	119.99994
FBgn0052832	0	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	0	1	1
FBgn0052833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0052834	0	0	0	0	1	0	1	0	3	0	0	0	130	9	731	5	420	2256	2256	6	18	1168	651	1
FBgn0052843	23.0000115	34.0000315	36.0000492	47	79.00000011	70	93.0001	54.00000074	25	158	34.9999167	19.999991	69.00000001	217.9996	96.00000092	394.0002832	141.0000241	304.001	304.001	243.0000795	55.000085	197	47	282.0006
FBgn0052845	0	2	0	6.18938	3.07214	1.0408	0	5.10029	1.03095	1.04332	0	1	3.09742	8.25245	9.36438	16.625	4.0907	9.16526	9.16526	3.06326	10.3571	3.07618	1	6.10134
FBgn0052846	0	0	0	2	0	2	0	0	0	1	0	0	0	3	1	5	0	0	0	0	1	1	2	1
FBgn0052847	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	0
FBgn0052850	153.7258	200.0471	231.8933	472.213	320.8268	382.074	322.8765	372.3402	313.353	413.196	192.4907	233.22	476.124	1666.723	421.408	1755.676	1200.24	1120.136	1120.136	1389.071	715.874	781.987	626.964	704.912
FBgn0052855	0	0	0	1	0	0	1	0	3	0	0	0	1	3	1	1	1	0	0	1	3	1	0	1
FBgn0052856	22	20.00000002	13	49	23.99997	20.99997	30.00001	42.99998	32	52	22.99997	19	53	94	20	79	73	58	58	70.000045	59	56	38.00004	43
FBgn0052857	86.4181	8.41502	134.256	187.006	143.478	188.78	28.9551	281.613	94.6923	265.625	1.00148	148.6	337.579	479.914	120.355	313.512	511.363	164.34	164.34	169.1	127.513	284.481	123.138	249.309
FBgn0052939	33.8484	47.4658	43.8192	109.645	58.7041	76.7547	76.4477	62.7808	62.5216	79.466	37.3195	42.6648	84.3561	692.129	78.9204	1013.05	176.804	191.503	191.503	200.299	99.9034	146.887	335.934	106.613
FBgn0052944	5	6	2	6	4	5.000001598	6	4	5	8	2	7	11	39	19	21	44	28	28	32.99997	22.99997019	15	12	12.99996
FBgn0052945	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0052971	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	1	0	1	1	0	0	1	0	0
FBgn0052982	29.99999631	70.00002	57.99999	92.99996588	55.99994	65.00007	49.00000072	52.99999105	48	113.0000601	35.99994405	49.000025	93.9998958	276.0003	113.0000513	312.9995517	263.9999053	174.0000243	174.0000243	117.0000183	63.99996	134.0000179	77.00003912	202.0002968
FBgn0052983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0052984	0	25.926	33	25.8463	0	84.8446	113.86	71	28	10	22.9566	0	98.8801	140.754	119.983	96.7578	423.665	276.679	276.679	108.956	193.846	111.757	216.754	115.966
FBgn0052985	0	2.07399	0	2.15367	1	7.15539	4.14019	6	2	1	1.04343	0	4.11987	9.24631	1.01679	6.24216	21.3352	13.3212	13.3212	5.0442	6.15367	7.24321	11.2464	2.03444
FBgn0052986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0052987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0052988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0053002	67	69	65.00002	159	84.00005	125	98.9999	133	114	169	65.00005	64.99997	131.9999	141	69	178	137.9997	93	93	89	85.99997585	114	105.9999	138
FBgn0053003	0	1	1	2	0	0	0	1	0	0	0	0	2	0	3	7	1	2	2	0	0	1	0	0
FBgn0053012	7	2	17	15	28	22	39	23	4	64	7	7	14	65	27	154	43	118	118	181	15	49	2	82
FBgn0053017	1.000000301	0	0	0	1.000000219	0	1.999998904	1.00000024	0	0	0	0	0	0	0.999999851	0	0	0.999999928	0.999999928	0	0.99999999	0.999999952	0	1.000000038
FBgn0053051	31	30	32	153	56	63	67	94	87	96	51	43	87	159	77	151	105	111	111	111	131	78	46	77
FBgn0053052	35	34	26	111	47	69	51	76	92	83	37	50	105	225	66	237	114	88	88	96	86	69	52	84
FBgn0053054	135.507	172.60145	152.45185	246.11363	248.29921	309.84	259.4252	298.309	243.643	426.39892	158.771	165.348	246.04592	522.3971	160.63495	657.8529	492.7417	374.1432	374.1432	472.4866	252.92247	336.03934	267.3183	242.72643
FBgn0053056	251.8194	414.104	320.7095064	541.7879	447.387	466.2073	419.114	637.8532	392.5802	503.0291	158.78724	178.921	570.2076	1221.0223	457.4097	2187.647	1950.499	1474.6497	1474.6497	1503.1044	567.374	761.1494	598.5796	793.071
FBgn0053057	7.9033	7.751800025	10.1697	28.3803	25.8358	24.40120002	31.884	25.7347	30.8103	45.9359	7.93067	17.6523	20.1541	64.3942	15.32	56.7003	61.8997	55.8944	55.8944	52.6983	34.5717	33.6994	23.1463	19.8266
FBgn0053060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0053061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0053062	2	2	2	5	4	3	4	8	2	2	2	3	6	15	4	19	15	15	15	14	16	8	12	8
